"","ID1","ID2","distance","sero1","phylo_grp1","sero2","phylo_grp2","change_st","distance_rank"
"13427","14520_6#69","14412_2#58",26.8426080000002,"7F",32,"7F",32,0,1
"13428","14555_4#40","12837_3#21",35.3804879999998,"12F",32,"12F",32,0,1
"13429","14673_1#13","11658_2#26",336.960317,"7F",32,"7F",32,0,1
"13430","14673_1#18","11511_7#82",6.1610639999999,"12F",32,"12F",32,0,1
"13431","14673_1#65","11679_1#51",9.1503359999997,"12F",32,"12F",32,0,1
"13432","14673_1#95","11826_1#24",67.89744,"12F",32,"12F",32,0,1
"13433","14673_2#52","13710_1#70",39.9840490000001,"12F",32,"12F",32,0,1
"13434","14673_2#91","13710_1#32",6.32330399999978,"12F",32,"12F",32,0,1
"13435","14673_3#29","15608_3#9",74.1031189999999,"12F",32,"12F",32,0,1
"13436","14673_3#42","14673_1#18",12.3829680000001,"12F",32,"12F",32,0,1
"13437","14673_3#50","15277_1#22",40.8479749999999,"12F",32,"12F",32,0,1
"13438","14673_4#15","13710_1#57",15.875184,"7F",32,"7F",32,0,1
"13439","14673_4#80","12291_6#34",90.817894,"7F",32,"7F",32,0,1
"13440","14913_5#58","13415_7#1",19.7162160000003,"7F",32,"7F",32,0,1
"13441","14913_5#72","17175_6#23",72.7686960000001,"7F",32,"7F",32,0,1
"13442","14936_4#73","17150_4#73",23.2165440000001,"7F",32,"7F",32,0,1
"13443","15277_1#22","14673_3#50",40.8479749999999,"12F",32,"12F",32,0,1
"13444","15531_7#41","11658_1#20",100.175088,"7F",32,"7F",32,0,1
"13445","15531_7#5","14410_7#27",103.935001,"7F",32,"7F",32,0,1
"13446","15608_2#57","11826_1#24",25.2202070000001,"12F",32,"12F",32,0,1
"13447","15608_2#79","11826_1#24",39.8542560000001,"12F",32,"12F",32,0,1
"13448","15608_3#10","11822_1#29",9.79929599999991,"12F",32,"12F",32,0,1
"13449","15608_3#12","11511_7#82",4.83475200000021,"12F",32,"12F",32,0,1
"13450","15608_3#72","12291_6#34",22.2025439999998,"7F",32,"7F",32,0,1
"13451","15608_3#9","14673_3#29",74.1031189999999,"12F",32,"12F",32,0,1
"13452","15682_1#26","12837_3#21",39.3432,"12F",32,"12F",32,0,1
"13453","16399_5#60","16399_6#59",6.48554399999989,"7F",32,"7F",32,0,1
"13454","16399_6#59","16399_5#60",6.48554399999989,"7F",32,"7F",32,0,1
"13455","17150_4#73","14936_4#73",23.2165440000001,"7F",32,"7F",32,0,1
"13456","17150_5#5","17150_4#73",47.443031,"7F",32,"7F",32,0,1
"13457","17150_5#8","12291_6#34",17.7774479999998,"7F",32,"7F",32,0,1
"13458","17175_6#23","14913_5#72",72.7686960000001,"7F",32,"7F",32,0,1
"13459","17175_7#11","12162_1#61",5.52427200000011,"7F",32,"7F",32,0,1
"13460","17175_8#1","22841_3#132",15.6318240000003,"7F",32,"7F",32,0,1
"13461","17794_7#19","16399_5#60",8.82179999999994,"7F",32,"7F",32,0,1
"13462","17794_8#85","16399_5#60",16.3862399999998,"7F",32,"7F",32,0,1
"13463","17966_5#117","14673_2#91",8.11605599999984,"12F",32,"12F",32,0,1
"13464","17966_5#138","14673_3#50",46.6683380000002,"12F",32,"12F",32,0,1
"13465","18623_5#48","13414_1#83",34.3462069999998,"12F",32,"12F",32,0,1
"13466","18623_5#49","13710_1#70",55.3806239999999,"12F",32,"12F",32,0,1
"13467","19084_7#66","14410_7#27",107.017559,"7F",32,"7F",32,0,1
"13468","19084_7#94","19084_8#43",10.2900719999998,"12F",32,"12F",32,0,1
"13469","19084_8#156","14673_1#18",7.4589840000001,"12F",32,"12F",32,0,1
"13470","19084_8#43","19084_7#94",10.2900719999998,"12F",32,"12F",32,0,1
"13471","20287_5#121","20925_3#89",37.29492,"7F",32,"7F",32,0,1
"13472","20925_3#89","20287_5#121",37.29492,"7F",32,"7F",32,0,1
"13473","21053_8#135","21053_8#136",1.8819840000001,"8",32,"8",32,0,1
"13474","21053_8#136","21053_8#135",1.8819840000001,"8",32,"8",32,0,1
"13475","21053_8#148","21053_8#135",139.615632,"8",32,"8",32,0,1
"13476","21127_1#100","21127_1#85",29.9697839999999,"7F",32,"7F",32,0,1
"13477","21127_1#77","21127_1#85",32.1356880000001,"7F",32,"7F",32,0,1
"13478","21127_1#85","21127_1#100",29.9697839999999,"7F",32,"7F",32,0,1
"13479","21127_2#170","21999_7#156",46.502039,"12F",32,"12F",32,0,1
"13480","21127_2#186","21127_2#4",34.6990809999998,"12F",32,"12F",32,0,1
"13481","21127_2#4","21127_2#186",34.6990809999998,"12F",32,"12F",32,0,1
"13482","21127_2#76","21999_7#156",42.4987660000002,"12F",32,"12F",32,0,1
"13483","21999_7#111","21999_7#153",7.83619199999976,"12F",32,"12F",32,0,1
"13484","21999_7#117","21999_7#182",41.3874239999998,"12F",32,"12F",32,0,1
"13485","21999_7#119","21999_8#61",26.9602320000001,"12F",32,"12F",32,0,1
"13486","21999_7#147","21999_7#156",40.0164960000002,"12F",32,"12F",32,0,1
"13487","21999_7#153","21999_7#111",7.83619199999976,"12F",32,"12F",32,0,1
"13488","21999_7#156","21999_7#111",27.9620640000001,"12F",32,"12F",32,0,1
"13489","21999_7#160","21999_7#156",37.3800960000001,"12F",32,"12F",32,0,1
"13490","21999_7#182","21999_7#117",41.3874239999998,"12F",32,"12F",32,0,1
"13491","21999_8#55","21999_7#119",27.4266720000001,"12F",32,"12F",32,0,1
"13492","21999_8#61","21999_7#119",26.9602320000001,"12F",32,"12F",32,0,1
"13493","22027_1#137","22841_4#50",6.84247200000004,"7F",32,"7F",32,0,1
"13494","22841_1#52","22841_3#132",43.2126230000001,"7F",32,"7F",32,0,1
"13495","22841_1#63","12291_6#34",97.8023290000001,"7F",32,"7F",32,0,1
"13496","22841_1#95","22841_2#172",23.4517920000001,"7F",32,"7F",32,0,1
"13497","22841_2#172","22841_3#132",23.4152880000001,"7F",32,"7F",32,0,1
"13498","22841_2#187","22841_3#132",32.9103840000002,"7F",32,"7F",32,0,1
"13499","22841_2#6","22841_3#132",19.5377520000002,"7F",32,"7F",32,0,1
"13500","22841_3#132","17175_8#1",15.6318240000003,"7F",32,"7F",32,0,1
"13501","22841_4#19","22841_3#132",16.9703039999999,"7F",32,"7F",32,0,1
"13502","22841_4#43","22841_2#187",33.871656,"7F",32,"7F",32,0,1
"13503","22841_4#50","22027_1#137",6.84247200000004,"7F",32,"7F",32,0,1
"13504","12378_2#52","14566_4#20",255.463103,"16F",33,"19A",33,1,1
"13505","12837_1#32","14566_4#20",134.098863,"16F",33,"19A",33,1,1
"13506","12837_4#47","14566_4#20",146.432608,"16F",33,"19A",33,1,1
"13507","13414_8#52","14566_4#20",133.534521,"16F",33,"19A",33,1,1
"13508","13415_4#19","14566_4#20",142.01908,"16F",33,"19A",33,1,1
"13509","13415_4#21","14566_4#20",162.023963,"16F",33,"19A",33,1,1
"13510","13415_4#38","14566_4#20",127.766574,"16F",33,"19A",33,1,1
"13511","13415_4#67","14566_4#20",111.427961,"16F",33,"19A",33,1,1
"13512","13415_4#82","14566_4#20",135.317054,"16F",33,"19A",33,1,1
"13513","13415_8#54","14566_4#20",161.381784,"16F",33,"19A",33,1,1
"13514","13470_1#56","14566_4#20",133.129753,"16F",33,"19A",33,1,1
"13515","13470_1#78","14566_4#20",143.933946,"16F",33,"19A",33,1,1
"13516","14412_2#23","14566_4#20",155.018361,"16F",33,"19A",33,1,1
"13517","14412_2#56","14566_4#20",163.911583,"16F",33,"19A",33,1,1
"13518","14412_2#88","14566_4#20",138.703099,"16F",33,"19A",33,1,1
"13519","14555_3#67","14566_4#20",154.092068,"16F",33,"19A",33,1,1
"13520","14555_4#16","14566_4#20",260.433174,"16F",33,"19A",33,1,1
"13521","14555_4#5","14566_4#20",141.715505,"16F",33,"19A",33,1,1
"13522","14566_4#20","13415_4#67",111.427961,"19A",33,"16F",33,1,1
"13523","14566_4#90","14566_4#20",151.756869,"16F",33,"19A",33,1,1
"13524","14566_6#47","14566_4#20",251.991427,"16F",33,"19A",33,1,1
"13525","14566_6#8","14566_4#20",124.505079,"16F",33,"19A",33,1,1
"13526","14913_4#10","14566_4#20",142.746886,"16F",33,"19A",33,1,1
"13527","14913_4#19","14566_4#20",160.062394,"16F",33,"19A",33,1,1
"13528","14913_4#71","14566_4#20",238.213745,"16F",33,"19A",33,1,1
"13529","14913_5#57","14566_4#20",173.762239,"16F",33,"19A",33,1,1
"13530","14913_5#91","14566_4#20",159.498052,"16F",33,"19A",33,1,1
"13531","14913_6#93","14566_4#20",138.080378,"16F",33,"19A",33,1,1
"13532","14913_7#14","14566_4#20",150.764405,"16F",33,"19A",33,1,1
"13533","14913_7#40","14566_4#20",141.738856,"16F",33,"19A",33,1,1
"13534","14913_7#66","14566_4#20",166.418031,"16F",33,"19A",33,1,1
"13535","14913_7#84","14566_4#20",152.663704,"16F",33,"19A",33,1,1
"13536","14936_4#68","14566_4#20",149.020791,"16F",33,"19A",33,1,1
"13537","14936_4#94","14566_4#20",129.183261,"16F",33,"19A",33,1,1
"13538","15378_3#19","14566_4#20",251.711215,"16F",33,"19A",33,1,1
"13539","15378_3#21","14566_4#20",255.961279,"16F",33,"19A",33,1,1
"13540","15378_3#42","14566_4#20",245.293308,"16F",33,"19A",33,1,1
"13541","15378_3#47","14566_4#20",254.077551,"16F",33,"19A",33,1,1
"13542","15378_3#54","14566_4#20",254.085335,"16F",33,"19A",33,1,1
"13543","15378_3#60","14566_4#20",245.285524,"16F",33,"19A",33,1,1
"13544","15378_3#62","14566_4#20",256.109175,"16F",33,"19A",33,1,1
"13545","15378_3#85","14566_4#20",255.463103,"16F",33,"19A",33,1,1
"13546","15378_3#86","14566_4#20",252.330043,"16F",33,"19A",33,1,1
"13547","15378_3#87","14566_4#20",247.858136,"16F",33,"19A",33,1,1
"13548","15378_4#3","14566_4#20",246.293552,"16F",33,"19A",33,1,1
"13549","15378_4#4","14566_4#20",254.058092,"16F",33,"19A",33,1,1
"13550","15378_4#61","14566_4#20",255.747219,"16F",33,"19A",33,1,1
"13551","15378_4#92","14566_4#20",254.085335,"16F",33,"19A",33,1,1
"13552","15531_2#21","14566_4#20",246.515396,"16F",33,"19A",33,1,1
"13553","15531_2#4","14566_4#20",254.081443,"16F",33,"19A",33,1,1
"13554","15531_2#40","14566_4#20",250.430747,"16F",33,"19A",33,1,1
"13555","15531_4#24","9789_5#61",29.867207,"19F",33,"16F",33,1,1
"13556","15731_8#23","14566_4#20",152.130497,"16F",33,"19A",33,1,1
"13557","15731_8#3","14566_4#20",251.847421,"16F",33,"19A",33,1,1
"13558","15731_8#45","14566_4#20",256.120837,"16F",33,"19A",33,1,1
"13559","15731_8#90","14566_4#20",249.664009,"16F",33,"19A",33,1,1
"13560","15841_1#66","14566_4#20",136.328974,"16F",33,"19A",33,1,1
"13561","15841_1#74","14566_4#20",139.306354,"16F",33,"19A",33,1,1
"13562","15841_2#11","14566_4#20",168.239488,"16F",33,"19A",33,1,1
"13563","15841_2#17","14566_4#20",153.617243,"16F",33,"19A",33,1,1
"13564","15841_2#19","14566_4#20",168.235596,"16F",33,"19A",33,1,1
"13565","15841_3#13","14566_4#20",267.769592,"16F",33,"19A",33,1,1
"13566","15841_3#22","14566_4#20",143.957294,"16F",33,"19A",33,1,1
"13567","15841_3#3","14566_4#20",245.172643,"16F",33,"19A",33,1,1
"13568","15841_3#41","14566_4#20",136.037077,"16F",33,"19A",33,1,1
"13569","15841_3#43","14566_4#20",255.303517,"16F",33,"19A",33,1,1
"13570","15841_3#75","14566_4#20",153.37594,"16F",33,"19A",33,1,1
"13571","15841_3#78","14566_4#20",176.229763,"16F",33,"19A",33,1,1
"13572","15841_4#20","14566_4#20",143.848321,"16F",33,"19A",33,1,1
"13573","15841_4#29","14566_4#20",116.806706,"16F",33,"19A",33,1,1
"13574","15841_4#46","14566_4#20",167.823041,"16F",33,"19A",33,1,1
"13575","15841_4#65","14566_4#20",168.262839,"16F",33,"19A",33,1,1
"13576","15841_4#71","14566_4#20",171.711152,"16F",33,"19A",33,1,1
"13577","15841_5#4","14566_4#20",154.076498,"16F",33,"19A",33,1,1
"13578","15841_5#55","14566_4#20",147.903785,"16F",33,"19A",33,1,1
"13579","15873_1#27","14566_4#20",163.868772,"16F",33,"19A",33,1,1
"13580","15873_1#48","14566_4#20",168.239488,"16F",33,"19A",33,1,1
"13581","15873_1#58","14566_4#20",155.462051,"16F",33,"19A",33,1,1
"13582","15873_1#69","14566_4#20",143.957294,"16F",33,"19A",33,1,1
"13583","15995_1#117","14566_4#20",164.316349,"16F",33,"19A",33,1,1
"13584","15995_1#152","14566_4#20",169.119078,"16F",33,"19A",33,1,1
"13585","15995_1#160","14566_4#20",169.119078,"16F",33,"19A",33,1,1
"13586","15995_1#165","14566_4#20",176.175277,"16F",33,"19A",33,1,1
"13587","15995_1#168","14566_4#20",170.27111,"16F",33,"19A",33,1,1
"13588","15995_1#170","14566_4#20",264.858376,"16F",33,"19A",33,1,1
"13589","15995_1#179","14566_4#20",170.204945,"16F",33,"19A",33,1,1
"13590","15995_1#29","14566_4#20",138.18935,"16F",33,"19A",33,1,1
"13591","15995_1#53","14566_4#20",252.921613,"16F",33,"19A",33,1,1
"13592","15995_1#86","14566_4#20",135.780204,"16F",33,"19A",33,1,1
"13593","15995_2#124","14566_4#20",139.197382,"16F",33,"19A",33,1,1
"13594","15995_2#153","14566_4#20",170.057051,"16F",33,"19A",33,1,1
"13595","15995_2#18","14566_4#20",168.877774,"16F",33,"19A",33,1,1
"13596","15995_2#26","14566_4#20",142.74299,"16F",33,"19A",33,1,1
"13597","15995_2#49","14566_4#20",147.740324,"16F",33,"19A",33,1,1
"13598","15995_2#78","14566_4#20",153.298094,"16F",33,"19A",33,1,1
"13599","15995_2#90","14566_4#20",170.25165,"16F",33,"19A",33,1,1
"13600","15995_2#92","14566_4#20",151.009601,"16F",33,"19A",33,1,1
"13601","17059_6#29","14566_4#20",242.557218,"16F",33,"19A",33,1,1
"13602","17059_6#37","14566_4#20",139.477606,"16F",33,"19A",33,1,1
"13603","17059_6#40","14566_4#20",170.088187,"16F",33,"19A",33,1,1
"13604","17059_6#45","14566_4#20",139.477606,"16F",33,"19A",33,1,1
"13605","17059_6#76","14566_4#20",122.749789,"16F",33,"19A",33,1,1
"13606","17059_7#25","14566_4#20",159.077718,"16F",33,"19A",33,1,1
"13607","17059_7#37","14566_4#20",163.33946,"16F",33,"19A",33,1,1
"13608","17059_8#65","14566_4#20",125.147261,"16F",33,"19A",33,1,1
"13609","17059_8#78","14566_4#20",165.05194,"16F",33,"19A",33,1,1
"13610","17138_3#10","14566_4#20",135.188617,"16F",33,"19A",33,1,1
"13611","17138_3#18","14566_4#20",133.526739,"16F",33,"19A",33,1,1
"13612","17138_3#35","14566_4#20",158.661273,"16F",33,"19A",33,1,1
"13613","17138_3#4","14566_4#20",159.186692,"16F",33,"19A",33,1,1
"13614","17138_4#20","14566_4#20",157.83617,"16F",33,"19A",33,1,1
"13615","17138_4#27","14566_4#20",150.207849,"16F",33,"19A",33,1,1
"13616","17138_4#43","14566_4#20",167.356003,"16F",33,"19A",33,1,1
"13617","17138_4#47","14566_4#20",119.605053,"16F",33,"19A",33,1,1
"13618","17138_4#67","14566_4#20",168.056563,"16F",33,"19A",33,1,1
"13619","17138_4#90","14566_4#20",158.661273,"16F",33,"19A",33,1,1
"13620","17150_4#50","14566_4#20",154.282775,"16F",33,"19A",33,1,1
"13621","17150_4#55","14566_4#20",153.407076,"16F",33,"19A",33,1,1
"13622","17150_4#59","14566_4#20",170.372301,"16F",33,"19A",33,1,1
"13623","17150_4#9","14566_4#20",148.004978,"16F",33,"19A",33,1,1
"13624","17150_5#23","14566_4#20",165.561791,"16F",33,"19A",33,1,1
"13625","17150_5#31","14566_4#20",165.557899,"16F",33,"19A",33,1,1
"13626","17150_5#73","14566_4#20",165.561791,"16F",33,"19A",33,1,1
"13627","17150_5#78","14566_4#20",140.641314,"16F",33,"19A",33,1,1
"13628","17150_6#18","14566_4#20",223.451395,"16F",33,"19A",33,1,1
"13629","17150_6#3","14566_4#20",169.134645,"16F",33,"19A",33,1,1
"13630","17150_6#4","14566_4#20",153.107389,"16F",33,"19A",33,1,1
"13631","17175_4#21","14566_4#20",125.147261,"16F",33,"19A",33,1,1
"13632","17175_4#85","14566_4#20",166.08332,"16F",33,"19A",33,1,1
"13633","17175_5#22","14566_4#20",166.647652,"16F",33,"19A",33,1,1
"13634","17175_5#23","14566_4#20",140.014701,"16F",33,"19A",33,1,1
"13635","17175_5#34","14566_4#20",143.447446,"16F",33,"19A",33,1,1
"13636","17175_5#45","14566_4#20",157.178425,"16F",33,"19A",33,1,1
"13637","17175_5#61","14566_4#20",157.178425,"16F",33,"19A",33,1,1
"13638","17175_6#16","14566_4#20",145.564692,"16F",33,"19A",33,1,1
"13639","17175_6#36","14566_4#20",166.881176,"16F",33,"19A",33,1,1
"13640","17175_6#41","14566_4#20",150.787757,"16F",33,"19A",33,1,1
"13641","17175_6#47","14566_4#20",153.465454,"16F",33,"19A",33,1,1
"13642","17175_6#75","14566_4#20",158.299318,"16F",33,"19A",33,1,1
"13643","17175_6#83","14566_4#20",178.308089,"16F",33,"19A",33,1,1
"13644","17175_6#85","14566_4#20",265.196981,"16F",33,"19A",33,1,1
"13645","17175_7#12","14566_4#20",165.554007,"16F",33,"19A",33,1,1
"13646","17175_7#13","14566_4#20",125.793333,"16F",33,"19A",33,1,1
"13647","17175_7#27","14566_4#20",164.394189,"16F",33,"19A",33,1,1
"13648","17175_7#54","14566_4#20",175.774399,"16F",33,"19A",33,1,1
"13649","17175_8#17","14566_4#20",166.227317,"16F",33,"19A",33,1,1
"13650","17175_8#64","14566_4#20",153.741785,"16F",33,"19A",33,1,1
"13651","17175_8#66","14566_4#20",161.342861,"16F",33,"19A",33,1,1
"13652","17870_7#107","14566_4#20",262.682763,"16F",33,"19A",33,1,1
"13653","17870_7#114","14566_4#20",246.511504,"16F",33,"19A",33,1,1
"13654","17870_7#125","14566_4#20",257.370184,"16F",33,"19A",33,1,1
"13655","17870_7#157","14566_4#20",255.295747,"16F",33,"19A",33,1,1
"13656","17870_7#159","14566_4#20",245.055896,"16F",33,"19A",33,1,1
"13657","17870_7#169","14566_4#20",257.047147,"16F",33,"19A",33,1,1
"13658","17966_5#22","14566_4#20",255.755003,"16F",33,"19A",33,1,1
"13659","18456_1#12","14566_4#20",264.044964,"16F",33,"19A",33,1,1
"13660","18456_1#54","14566_4#20",261.055907,"16F",33,"19A",33,1,1
"13661","18456_1#55","14566_4#20",262.313023,"16F",33,"19A",33,1,1
"13662","18456_1#56","14566_4#20",262.313023,"16F",33,"19A",33,1,1
"13663","18456_1#78","14566_4#20",261.748684,"16F",33,"19A",33,1,1
"13664","18456_1#8","14566_4#20",274.105782,"16F",33,"19A",33,1,1
"13665","18456_1#80","9789_5#61",29.867207,"19F",33,"16F",33,1,1
"13666","18456_1#84","14566_4#20",256.510051,"16F",33,"19A",33,1,1
"13667","9789_3#61","14566_4#20",257.370184,"16F",33,"19A",33,1,1
"13668","9789_3#74","14566_4#20",250.975627,"16F",33,"19A",33,1,1
"13669","9789_4#4","14566_4#20",255.751111,"16F",33,"19A",33,1,1
"13670","9789_4#40","14566_4#20",247.756944,"16F",33,"19A",33,1,1
"13671","9789_5#61","14566_4#20",248.484747,"16F",33,"19A",33,1,1
"13672","9789_5#65","14566_4#20",250.430747,"16F",33,"19A",33,1,1
"13673","9789_5#77","14566_4#20",252.765947,"16F",33,"19A",33,1,1
"13674","12378_2#52","15378_3#85",0.00778399999998669,"16F",33,"16F",33,0,1
"13675","12837_1#32","17175_5#34",64.000049,"16F",33,"16F",33,0,1
"13676","12837_4#47","17138_4#27",65.214351,"16F",33,"16F",33,0,1
"13677","13414_8#52","13470_1#56",18.183424,"16F",33,"16F",33,0,1
"13678","13415_4#19","17150_6#4",79.649779,"16F",33,"16F",33,0,1
"13679","13415_4#21","17150_4#55",101.908129,"16F",33,"16F",33,0,1
"13680","13415_4#38","14936_4#94",34.428631,"16F",33,"16F",33,0,1
"13681","13415_4#67","17175_7#13",24.476788,"16F",33,"16F",33,0,1
"13682","13415_4#82","17175_6#41",81.517937,"16F",33,"16F",33,0,1
"13683","13415_8#54","17150_4#55",13.049876,"16F",33,"16F",33,0,1
"13684","13470_1#56","13414_8#52",18.183424,"16F",33,"16F",33,0,1
"13685","13470_1#78","14412_2#88",98.522091,"16F",33,"16F",33,0,1
"13686","14412_2#23","17150_6#4",38.324524,"16F",33,"16F",33,0,1
"13687","14412_2#56","17175_7#54",32.085648,"16F",33,"16F",33,0,1
"13688","14412_2#88","13470_1#78",98.522091,"16F",33,"16F",33,0,1
"13689","14555_3#67","15995_2#49",16.144016,"16F",33,"16F",33,0,1
"13690","14555_4#16","14913_4#71",48.716163,"16F",33,"16F",33,0,1
"13691","14555_4#5","14412_2#88",98.864586,"16F",33,"16F",33,0,1
"13692","14566_4#90","15995_2#49",37.775753,"16F",33,"16F",33,0,1
"13693","14566_6#47","14913_4#71",80.766782,"16F",33,"16F",33,0,1
"13694","14566_6#8","13415_4#38",55.889119,"16F",33,"16F",33,0,1
"13695","14913_4#10","17150_4#9",96.112942,"16F",33,"16F",33,0,1
"13696","14913_4#19","17150_4#55",40.328904,"16F",33,"16F",33,0,1
"13697","14913_4#71","15731_8#90",35.899806,"16F",33,"16F",33,0,1
"13698","14913_5#57","15995_2#49",39.387043,"16F",33,"16F",33,0,1
"13699","14913_5#91","17150_6#4",36.281223,"16F",33,"16F",33,0,1
"13700","14913_6#93","14936_4#68",49.152067,"16F",33,"16F",33,0,1
"13701","14913_7#14","14566_6#8",86.990094,"16F",33,"16F",33,0,1
"13702","14913_7#40","13415_4#38",53.655114,"16F",33,"16F",33,0,1
"13703","14913_7#66","17150_4#55",46.668973,"16F",33,"16F",33,0,1
"13704","14913_7#84","15995_2#49",23.09902,"16F",33,"16F",33,0,1
"13705","14936_4#68","14913_6#93",49.152067,"16F",33,"16F",33,0,1
"13706","14936_4#94","13415_4#38",34.428631,"16F",33,"16F",33,0,1
"13707","15378_3#19","15531_2#40",1.29603599999999,"16F",33,"16F",33,0,1
"13708","15378_3#21","9789_5#61",20.41354,"16F",33,"16F",33,0,1
"13709","15378_3#42","15378_3#60",0.0155679999999734,"16F",33,"16F",33,0,1
"13710","15378_3#47","15531_2#4",0.01167599999998,"16F",33,"16F",33,0,1
"13711","15378_3#54","15378_4#92",0.00778399999998669,"16F",33,"16F",33,0,1
"13712","15378_3#60","15378_3#42",0.0155679999999734,"16F",33,"16F",33,0,1
"13713","15378_3#62","9789_5#61",17.790332,"16F",33,"16F",33,0,1
"13714","15378_3#85","12378_2#52",0.00778399999998669,"16F",33,"16F",33,0,1
"13715","15378_3#86","9789_5#61",8.928248,"16F",33,"16F",33,0,1
"13716","15378_3#87","15378_3#60",2.58039599999999,"16F",33,"16F",33,0,1
"13717","15378_4#3","17870_7#159",3.69739999999999,"16F",33,"16F",33,0,1
"13718","15378_4#4","15378_3#85",19.370485,"16F",33,"16F",33,0,1
"13719","15378_4#61","9789_4#4",0.01167599999998,"16F",33,"16F",33,0,1
"13720","15378_4#92","15378_3#54",0.00778399999998669,"16F",33,"16F",33,0,1
"13721","15531_2#21","15378_3#42",1.229872,"16F",33,"16F",33,0,1
"13722","15531_2#4","15378_3#47",0.01167599999998,"16F",33,"16F",33,0,1
"13723","15531_2#40","9789_5#65",0.00778399999998669,"16F",33,"16F",33,0,1
"13724","15531_4#24","18456_1#80",0.00778400000001511,"19F",33,"19F",33,0,1
"13725","15731_8#23","17150_4#9",54.931687,"16F",33,"16F",33,0,1
"13726","15731_8#3","15731_8#90",2.19119599999999,"16F",33,"16F",33,0,1
"13727","15731_8#45","15731_8#90",19.82974,"16F",33,"16F",33,0,1
"13728","15731_8#90","15731_8#3",2.19119599999999,"16F",33,"16F",33,0,1
"13729","15841_1#66","15841_1#74",2.985164,"16F",33,"16F",33,0,1
"13730","15841_1#74","15841_1#66",2.985164,"16F",33,"16F",33,0,1
"13731","15841_2#11","15873_1#48",0.00778400000001511,"16F",33,"16F",33,0,1
"13732","15841_2#17","15873_1#58",9.39528799999999,"16F",33,"16F",33,0,1
"13733","15841_2#19","15841_2#11",0.0116760000000227,"16F",33,"16F",33,0,1
"13734","15841_3#13","15995_1#170",19.38216,"16F",33,"16F",33,0,1
"13735","15841_3#22","15873_1#69",0.00778399999998669,"16F",33,"16F",33,0,1
"13736","15841_3#3","14913_4#71",65.183214,"16F",33,"16F",33,0,1
"13737","15841_3#41","15841_1#66",82.241849,"16F",33,"16F",33,0,1
"13738","15841_3#43","15731_8#90",19.01242,"16F",33,"16F",33,0,1
