"","ID1","ID2","distance","sero1","phylo_grp1","sero2","phylo_grp2","change_st","sg1","sg2","sg_switch","distance_rank","repN","change_sg"
"3073","14913_7#82","19341_2#42",24.776667,"12F",26,"12F",26,0,"12","12",0,1,1,0
"3074","18090_2#93","19341_2#63",13.235209,"23F",16,"23F",16,0,"23","23",0,1,1,0
"3075","18090_2#73","19341_2#69",35.878642,"19F",1,"19F",1,0,"19","19",0,1,1,0
"3076","24775_1#113","19341_2#70",63.781334,"23F",14,"23F",14,0,"23","23",0,1,1,0
"3077","19341_3#58","19341_2#75",32.006496,"14",18,"14",18,0,"14","14",0,1,1,0
"3078","18090_2#70","19341_2#80",35.878642,"19F",1,"19F",1,0,"19","19",0,1,1,0
"3079","12291_5#34","19341_2#83",19.641259,"23F",16,"23F",16,0,"23","23",0,1,1,0
"3080","22841_3#32","19341_2#86",57.906662,"6B",47,"6B",47,0,"6","6",0,1,1,0
"3081","22841_3#63","19341_2#87",32.3365949999998,"14",18,"14",18,0,"14","14",0,1,1,0
"3082","24775_1#79","19341_2#89",35.390792,"19A",23,"6B",23,1,"19","6",1,1,1,1
"3083","18090_2#118","19341_2#89",35.727031,"6B",23,"6B",23,0,"6","6",0,1,1,0
"3084","19341_2#152","19341_2#91",35.7099359999999,"6B",23,"6B",23,0,"6","6",0,1,1,0
"3085","18090_2#65","19341_2#93",36.412349,"19F",1,"19F",1,0,"19","19",0,1,1,0
"3086","11822_1#25","19341_2#94",34.44386,"18C",3,"18C",3,0,"18","18",0,1,1,0
"3087","13415_7#63","19341_3#10",50.857876,"6B",23,"6B",23,0,"6","6",0,1,1,0
"3088","19341_3#102","19341_3#100",46.6106880000001,"15A",9,"15A",9,0,"15","15",0,1,1,0
"3089","19341_3#90","19341_3#101",16.3123950000004,"15BC",11,"15BC",11,0,"15","15",0,1,1,0
"3090","19341_3#100","19341_3#102",46.6106880000001,"15A",9,"15A",9,0,"15","15",0,1,1,0
"3091","12837_5#78","19341_3#11",35.7583690000001,"19F",1,"19F",1,0,"19","19",0,1,1,0
"3092","18090_2#154","19341_3#116",35.9613270000001,"19F",1,"19F",1,0,"19","19",0,1,1,0
"3093","19341_3#37","19341_3#118",36.367247,"19F",1,"19F",1,0,"19","19",0,1,1,0
"3094","24775_1#112","19341_3#119",65.280278,"23A",5,"23A",5,0,"23","23",0,1,1,0
"3095","19341_3#125","19341_3#124",31.5433500000001,"6A",13,"6A",13,0,"6","6",0,1,1,0
"3096","19341_3#124","19341_3#125",31.5433500000001,"6A",13,"6A",13,0,"6","6",0,1,1,0
"3097","14673_2#69","19341_3#126",79.095863,"6B",24,"6B",24,0,"6","6",0,1,1,0
"3098","19084_7#53","19341_3#2",283.845665,"15BC",11,"15BC",11,0,"15","15",0,1,1,0
"3099","19341_3#60","19341_3#20",16.0430160000001,"15BC",11,"15BC",11,0,"15","15",0,1,1,0
"3100","17175_7#56","19341_3#21",42.908401,"15A",9,"15A",9,0,"15","15",0,1,1,0
"3101","19341_2#175","19341_3#23",155.390311,"15BC",4,"15BC",4,0,"15","15",0,1,1,0
"3102","13710_1#35","19341_3#31",155.014823,"15BC",4,"15BC",4,0,"15","15",0,1,1,0
"3103","19341_2#181","19341_3#32",26.272054,"23A",5,"23A",5,0,"23","23",0,1,1,0
"3104","19341_3#118","19341_3#37",36.367247,"19F",1,"19F",1,0,"19","19",0,1,1,0
"3105","14913_7#7","19341_3#42",97.022305,"15A",9,"15A",9,0,"15","15",0,1,1,0
"3106","19341_3#46","19341_3#44",20.8020459999998,"15BC",11,"15BC",11,0,"15","15",0,1,1,0
"3107","19341_3#44","19341_3#46",20.8020459999998,"15BC",11,"15BC",11,0,"15","15",0,1,1,0
"3108","19341_2#163","19341_3#50",41.4814080000001,"15A",9,"15A",9,0,"15","15",0,1,1,0
"3109","12299_1#43","19341_3#51",35.7658870000001,"19A",1,"19A",1,0,"19","19",0,1,1,0
"3110","19341_3#81","19341_3#56",27.616336,"15BC",11,"15BC",11,0,"15","15",0,1,1,0
"3111","19084_8#175","19341_3#57",155.428625,"15BC",4,"15BC",4,0,"15","15",0,1,1,0
"3112","19341_2#75","19341_3#58",32.006496,"14",18,"14",18,0,"14","14",0,1,1,0
"3113","18090_1#134","19341_3#59",155.114442,"15BC",4,"15BC",4,0,"15","15",0,1,1,0
"3114","22841_2#2","19341_3#6",42.372698,"11A",3,"11A",3,0,"11","11",0,1,1,0
"3115","19341_3#20","19341_3#60",16.0430160000001,"15BC",11,"15BC",11,0,"15","15",0,1,1,0
"3116","18090_2#172","19341_3#74",161.513052,"14",4,"14",4,0,"14","14",0,1,1,0
"3117","19341_3#85","19341_3#8",156.348186,"15BC",4,"15BC",4,0,"15","15",0,1,1,0
"3118","19341_3#56","19341_3#81",27.616336,"15BC",11,"15BC",11,0,"15","15",0,1,1,0
"3119","19341_3#8","19341_3#85",156.348186,"15BC",4,"15BC",4,0,"15","15",0,1,1,0
"3120","19341_2#174","19341_3#87",176.540191,"15BC",4,"15BC",4,0,"15","15",0,1,1,0
"3121","14673_1#39","19341_3#87",175.260466,"19F",4,"15BC",4,1,"19","15",1,1,1,1
"3122","19341_3#101","19341_3#90",16.3123950000004,"15BC",11,"15BC",11,0,"15","15",0,1,1,0
"3123","13710_2#5","19341_3#95",155.351996,"15BC",4,"15BC",4,0,"15","15",0,1,1,0
"3124","14520_4#29","19646_1#35",53.617333,"16F",103,"16F",103,0,"16","16",0,1,1,0
"3125","20287_5#123","20287_5#120",61.472452,"14",9,"14",9,0,"14","14",0,1,1,0
"3126","20287_5#120","20287_5#123",61.472452,"14",9,"14",9,0,"14","14",0,1,1,0
"3127","15378_3#43","20287_5#129",28.338464,"3",10,"3",10,0,"3","3",0,1,1,0
"3128","17870_7#146","20287_5#130",31.2698800000001,"6A",13,"6B",13,1,"6","6",0,1,1,0
"3129","12290_2#47","20287_5#130",30.8266700000004,"6B",13,"6B",13,0,"6","6",0,1,1,0
"3130","20925_3#49","20925_3#104",24.176404,"19A",10,"19A",10,0,"19","19",0,1,1,0
"3131","17175_7#1","20925_3#30",35.871124,"19F",1,"19F",1,0,"19","19",0,1,1,0
"3132","20925_3#55","20925_3#32",43.2931299999998,"6A",13,"6A",13,0,"6","6",0,1,1,0
"3133","16288_6#62","20925_3#45",34.548136,"10A",10,"10A",10,0,"10","10",0,1,1,0
"3134","20925_3#104","20925_3#49",24.176404,"19A",10,"19A",10,0,"19","19",0,1,1,0
"3135","22027_1#93","20925_3#62",252.84593,"18B",67,"18C",67,1,"18","18",0,1,1,0
"3136","16453_2#16","20925_3#62",241.442029,"18C",67,"18C",67,0,"18","18",0,1,1,0
"3137","17138_5#36","20925_3#65",64.4299029999999,"7B",10,"7B",10,0,"7","7",0,1,1,0
"3138","13710_1#33","20925_3#66",36.0515310000001,"19A",1,"19A",1,0,"19","19",0,1,1,0
"3139","11658_2#19","20925_3#7",35.7433350000001,"19A",1,"19A",1,0,"19","19",0,1,1,0
"3140","16288_5#45","20925_3#88",96.782344,"11A",43,"11A",43,0,"11","11",0,1,1,0
"3141","14723_2#13","20957_7#112",50.226483,"12F",26,"12F",26,0,"12","12",0,1,1,0
"3142","22114_6#60","20957_7#112",81.673135,"46",26,"12F",26,1,"46","12",1,1,1,1
"3143","20957_7#130","20957_7#115",38.683856,"12A",26,"12A",26,0,"12","12",0,1,1,0
"3144","20957_7#119","20957_7#117",0.018117,"10F",30,"10F",30,0,"10","10",0,1,1,0
"3145","20957_7#117","20957_7#119",0.018117,"10F",30,"10F",30,0,"10","10",0,1,1,0
"3146","20925_3#39","20957_7#121",2261.390755,"7F",56,"7F",56,0,"7","7",0,1,1,0
"3147","24775_1#118","20957_7#125",89.359731,"19A",10,"19A",10,0,"19","19",0,1,1,0
"3148","20957_7#115","20957_7#130",38.683856,"12A",26,"12A",26,0,"12","12",0,1,1,0
"3149","21053_8#160","21053_8#128",203.42128,"11A",3,"11A",3,0,"11","11",0,1,1,0
"3150","21053_8#154","21053_8#129",78.109513,"8",3,"8",3,0,"8","8",0,1,1,0
"3151","15608_3#42","21053_8#134",57.05756,"14",6,"14",6,0,"14","14",0,1,1,0
"3152","11658_2#26","21053_8#135",337.568716,"7F",32,"8",32,1,"7","8",1,1,1,1
"3153","21053_8#148","21053_8#135",139.615632,"8",32,"8",32,0,"8","8",0,1,1,0
"3154","21127_1#31","21053_8#140",160.318459,"18C",68,"18C",68,0,"18","18",0,1,1,0
"3155","22841_4#147","21053_8#141",129.806,"9N",16,"9N",16,0,"9","9",0,1,1,0
"3156","21053_8#135","21053_8#148",139.615632,"8",32,"8",32,0,"8","8",0,1,1,0
"3157","11679_1#23","21053_8#150",89.0048180000008,"15BC",11,"19F",11,1,"15","19",1,1,1,1
"3158","21053_8#129","21053_8#154",78.109513,"8",3,"8",3,0,"8","8",0,1,1,0
"3159","21053_8#128","21053_8#160",203.42128,"11A",3,"11A",3,0,"11","11",0,1,1,0
"3160","21053_8#186","21053_8#165",194.193199,"18C",68,"18C",68,0,"18","18",0,1,1,0
"3161","11657_8#13","21053_8#169",36.1116680000002,"19A",1,"19A",1,0,"19","19",0,1,1,0
"3162","21127_1#18","21053_8#180",56.565425,"19F",1,"19F",1,0,"19","19",0,1,1,0
"3163","21127_1#71","21053_8#182",100.029408,"15A",11,"15A",11,0,"15","15",0,1,1,0
"3164","22841_3#46","21053_8#185",82.370371,"9V",43,"9V",43,0,"9","9",0,1,1,0
"3165","21053_8#165","21053_8#186",194.193199,"18C",68,"18C",68,0,"18","18",0,1,1,0
"3166","22841_4#117","21127_1#10",61.145141,"14",6,"19F",6,1,"14","19",1,1,1,1
"3167","21127_1#70","21127_1#104",33.450732,"14",6,"14",6,0,"14","14",0,1,1,0
"3168","21127_1#83","21127_1#108",20.370476,"14",6,"14",6,0,"14","14",0,1,1,0
"3169","21127_1#43","21127_1#109",68.533169,"9V",43,"9V",43,0,"9","9",0,1,1,0
"3170","21127_1#122","21127_1#119",24.14622,"14",6,"14",6,0,"14","14",0,1,1,0
"3171","21127_1#48","21127_1#120",70.764668,"6B",47,"6B",47,0,"6","6",0,1,1,0
"3172","21127_1#119","21127_1#122",24.14622,"14",6,"14",6,0,"14","14",0,1,1,0
"3173","17794_7#66","21127_1#124",336.167753,"19A",1,"19F",1,1,"19","19",0,1,1,0
"3174","22114_6#48","21127_1#124",248.970558,"19F",1,"19F",1,0,"19","19",0,1,1,0
"3175","21127_1#40","21127_1#126",32.0902890000002,"6A",13,"6A",13,0,"6","6",0,1,1,0
"3176","21127_1#89","21127_1#126",33.9857190000002,"6B",13,"6A",13,1,"6","6",0,1,1,0
"3177","21127_2#110","21127_1#159",91.3320650000001,"16F",18,"16F",18,0,"16","16",0,1,1,0
"3178","21127_2#79","21127_1#159",160.138109,"19A",18,"16F",18,1,"19","16",1,1,1,1
"3179","21127_2#99","21127_1#162",37.886993,"14",16,"14",16,0,"14","14",0,1,1,0
"3180","21999_7#104","21127_1#164",55.5455,"23F",5,"23F",5,0,"23","23",0,1,1,0
"3181","21999_7#150","21127_1#166",100.520755,"9V",6,"9V",6,0,"9","9",0,1,1,0
"3182","21242_2#145","21127_1#172",41.59218,"14",6,"14",6,0,"14","14",0,1,1,0
"3183","21999_7#144","21127_1#175",36.341537,"14",6,"14",6,0,"14","14",0,1,1,0
"3184","21999_8#62","21127_1#178",64.895227,"15BC",5,"23F",5,1,"15","23",1,1,1,1
"3185","21127_2#185","21127_1#178",33.578073,"23F",5,"23F",5,0,"23","23",0,1,1,0
"3186","21999_8#93","21127_1#178",86.576338,"6C",5,"23F",5,1,"6","23",1,1,1,1
"3187","21053_8#180","21127_1#18",56.565425,"19F",1,"19F",1,0,"19","19",0,1,1,0
"3188","21242_2#146","21127_1#182",170.142578,"14",16,"19F",16,1,"14","19",1,1,1,1
"3189","21127_2#32","21127_1#182",163.944376,"7C",16,"19F",16,1,"7","19",1,1,1,1
"3190","21127_2#14","21127_1#182",175.457448,"9N",16,"19F",16,1,"9","19",1,1,1,1
"3191","21127_1#39","21127_1#27",36.743096,"19F",1,"19F",1,0,"19","19",0,1,1,0
"3192","21053_8#140","21127_1#31",160.318459,"18C",68,"18C",68,0,"18","18",0,1,1,0
"3193","21127_1#27","21127_1#39",36.743096,"19F",1,"19F",1,0,"19","19",0,1,1,0
"3194","21127_1#126","21127_1#40",32.0902890000002,"6A",13,"6A",13,0,"6","6",0,1,1,0
"3195","21127_1#109","21127_1#43",68.533169,"9V",43,"9V",43,0,"9","9",0,1,1,0
"3196","21127_1#120","21127_1#48",70.764668,"6B",47,"6B",47,0,"6","6",0,1,1,0
"3197","15682_2#5","21127_1#6",74.838686,"15BC",16,"9N",16,1,"15","9",1,1,1,1
"3198","15608_5#74","21127_1#6",111.901723,"9N",16,"9N",16,0,"9","9",0,1,1,0
"3199","21053_8#182","21127_1#71",100.029408,"15A",11,"15A",11,0,"15","15",0,1,1,0
"3200","19341_3#42","21127_1#75",115.954609,"15A",9,"23F",9,1,"15","23",1,1,1,1
"3201","22841_1#41","21127_1#8",117.389377,"11A",11,"15BC",11,1,"11","15",1,1,1,1
"3202","21127_1#26","21127_1#8",96.906594,"15BC",11,"15BC",11,0,"15","15",0,1,1,0
"3203","21127_1#87","21127_1#81",35.765888,"19F",1,"19F",1,0,"19","19",0,1,1,0
"3204","21127_1#108","21127_1#83",20.370476,"14",6,"14",6,0,"14","14",0,1,1,0
"3205","21127_1#81","21127_1#87",35.765888,"19F",1,"19F",1,0,"19","19",0,1,1,0
"3206","21127_1#126","21127_1#89",33.9857190000002,"6A",13,"6B",13,1,"6","6",0,1,1,0
"3207","15682_1#38","21127_1#97",27.955676,"14",6,"14",6,0,"14","14",0,1,1,0
"3208","21242_2#122","21127_2#101",49.194234,"14",6,"14",6,0,"14","14",0,1,1,0
"3209","21127_2#117","21127_2#102",39.974003,"14",6,"14",6,0,"14","14",0,1,1,0
"3210","21127_2#92","21127_2#103",149.495368,"18B",11,"18B",11,0,"18","18",0,1,1,0
"3211","21127_2#13","21127_2#103",77.7308039999994,"18C",11,"18B",11,1,"18","18",0,1,1,0
"3212","21127_1#159","21127_2#110",91.3320650000001,"16F",18,"16F",18,0,"16","16",0,1,1,0
"3213","21127_2#102","21127_2#117",39.974003,"14",6,"14",6,0,"14","14",0,1,1,0
"3214","21242_2#144","21127_2#118",31.916835,"14",6,"14",6,0,"14","14",0,1,1,0
"3215","11822_1#80","21127_2#119",25.747541,"14",6,"14",6,0,"14","14",0,1,1,0
"3216","21127_2#157","21127_2#126",54.689293,"14",6,"14",6,0,"14","14",0,1,1,0
"3217","21127_2#148","21127_2#129",27.593273,"14",6,"14",6,0,"14","14",0,1,1,0
"3218","21127_2#103","21127_2#13",77.7308039999994,"18B",11,"18C",11,1,"18","18",0,1,1,0
"3219","21999_7#135","21127_2#14",77.8301540000001,"9N",16,"9N",16,0,"9","9",0,1,1,0
"3220","21127_2#21","21127_2#144",78.14984,"18C",11,"18C",11,0,"18","18",0,1,1,0
"3221","21127_2#129","21127_2#148",27.593273,"14",6,"14",6,0,"14","14",0,1,1,0
"3222","21242_2#130","21127_2#150",35.78972,"6B",23,"6B",23,0,"6","6",0,1,1,0
"3223","21127_2#46","21127_2#152",74.7975700000002,"18C",11,"18C",11,0,"18","18",0,1,1,0
"3224","21127_2#89","21127_2#155",89.994667,"6B",47,"6B",47,0,"6","6",0,1,1,0
"3225","21127_2#126","21127_2#157",54.689293,"14",6,"14",6,0,"14","14",0,1,1,0
"3226","21242_2#146","21127_2#16",41.694991,"14",16,"14",16,0,"14","14",0,1,1,0
"3227","21999_8#99","21127_2#164",39.1593339999999,"8",3,"8",3,0,"8","8",0,1,1,0
"3228","21127_2#66","21127_2#166",64.2312220000001,"14",16,"14",16,0,"14","14",0,1,1,0
"3229","21999_8#73","21127_2#167",55.032101,"23F",5,"23F",5,0,"23","23",0,1,1,0
"3230","21999_7#169","21127_2#171",28.57092,"14",6,"14",6,0,"14","14",0,1,1,0
"3231","12291_1#89","21127_2#174",47.018834,"19F",1,"19F",1,0,"19","19",0,1,1,0
"3232","21999_8#42","21127_2#176",53.972914,"9V",6,"9V",6,0,"9","9",0,1,1,0
"3233","16399_6#29","21127_2#177",374.64657,"6A",23,"6A",23,0,"6","6",0,1,1,0
"3234","21999_8#113","21127_2#178",83.256366,"15A",16,"15A",16,0,"15","15",0,1,1,0
"3235","21999_8#97","21127_2#179",440.124501,"15A",16,"40",16,1,"15","40",1,1,1,1
"3236","21999_7#167","21127_2#181",35.144761,"14",6,"14",6,0,"14","14",0,1,1,0
"3237","21127_1#178","21127_2#185",33.578073,"23F",5,"23F",5,0,"23","23",0,1,1,0
"3238","21999_8#55","21127_2#186",70.8502089999997,"12F",32,"12F",32,0,"12","12",0,1,1,0
"3239","21999_7#152","21127_2#187",25.916099,"14",6,"14",6,0,"14","14",0,1,1,0
"3240","21127_2#62","21127_2#188",52.6216459999999,"14",16,"14",16,0,"14","14",0,1,1,0
"3241","21127_2#92","21127_2#21",62.1666850000001,"18B",11,"18C",11,1,"18","18",0,1,1,0
"3242","21127_2#144","21127_2#21",78.14984,"18C",11,"18C",11,0,"18","18",0,1,1,0
"3243","21127_2#122","21127_2#24",58.178483,"14",6,"14",6,0,"14","14",0,1,1,0
"3244","21999_7#97","21127_2#32",88.207508,"7C",16,"7C",16,0,"7","7",0,1,1,0
"3245","21999_7#165","21127_2#41",212.280625,"11A",11,"18C",11,1,"11","18",1,1,1,1
"3246","21999_7#142","21127_2#41",124.882108,"18C",11,"18C",11,0,"18","18",0,1,1,0
"3247","13414_1#57","21127_2#41",219.194681,"21",11,"18C",11,1,"21","18",1,1,1,1
"3248","21999_7#120","21127_2#45",35.456596,"14",6,"14",6,0,"14","14",0,1,1,0
"3249","21127_2#152","21127_2#46",74.7975700000002,"18C",11,"18C",11,0,"18","18",0,1,1,0
"3250","11511_7#76","21127_2#47",200.361618,"14",16,"15A",16,1,"14","15",1,1,1,1
"3251","21127_2#79","21127_2#51",122.651951,"19A",18,"19A",18,0,"19","19",0,1,1,0
"3252","15608_4#49","21127_2#54",117.846714,"6B",13,"6B",13,0,"6","6",0,1,1,0
"3253","21127_2#188","21127_2#62",52.6216459999999,"14",16,"14",16,0,"14","14",0,1,1,0
"3254","21127_2#169","21127_2#70",57.678067,"23F",5,"23F",5,0,"23","23",0,1,1,0
"3255","21127_1#186","21127_2#74",68.367936,"14",6,"14",6,0,"14","14",0,1,1,0
"3256","21999_7#113","21127_2#78",72.709053,"6B",47,"6B",47,0,"6","6",0,1,1,0
"3257","21127_1#159","21127_2#79",160.138109,"16F",18,"19A",18,1,"16","19",1,1,1,1
"3258","21127_2#51","21127_2#79",122.651951,"19A",18,"19A",18,0,"19","19",0,1,1,0
"3259","21127_2#11","21127_2#88",37.619101,"6B",23,"6B",23,0,"6","6",0,1,1,0
"3260","21127_2#155","21127_2#89",89.994667,"6B",47,"6B",47,0,"6","6",0,1,1,0
"3261","21127_2#85","21127_2#90",44.567265,"14",6,"14",6,0,"14","14",0,1,1,0
"3262","21127_2#103","21127_2#92",149.495368,"18B",11,"18B",11,0,"18","18",0,1,1,0
"3263","21127_2#21","21127_2#92",62.1666850000001,"18C",11,"18B",11,1,"18","18",0,1,1,0
"3264","21999_8#124","21127_2#93",38.123531,"6A",24,"6A",24,0,"6","6",0,1,1,0
"3265","21999_8#6","21127_2#98",70.230522,"14",6,"14",6,0,"14","14",0,1,1,0
"3266","21127_1#162","21127_2#99",37.886993,"14",16,"14",16,0,"14","14",0,1,1,0
"3267","21127_2#101","21242_2#122",49.194234,"14",6,"14",6,0,"14","14",0,1,1,0
"3268","21999_7#166","21242_2#125",39.409327,"14",6,"14",6,0,"14","14",0,1,1,0
"3269","16043_2#71","21242_2#126",54.326889,"14",6,"14",6,0,"14","14",0,1,1,0
"3270","12299_1#63","21242_2#127",44.25219,"7F",15,"7F",15,0,"7","7",0,1,1,0
"3271","21127_2#150","21242_2#130",35.78972,"6B",23,"6B",23,0,"6","6",0,1,1,0
"3272","21127_1#171","21242_2#136",200.020798,"14",18,"14",18,0,"14","14",0,1,1,0
"3273","21999_7#106","21242_2#143",37.3805209999998,"6A",13,"6A",13,0,"6","6",0,1,1,0
"3274","21127_2#118","21242_2#144",31.916835,"14",6,"14",6,0,"14","14",0,1,1,0
"3275","21127_1#172","21242_2#145",41.59218,"14",6,"14",6,0,"14","14",0,1,1,0
"3276","21127_2#16","21242_2#146",41.694991,"14",16,"14",16,0,"14","14",0,1,1,0
"3277","21999_7#124","21999_7#101",24.9041639999999,"9N",16,"9N",16,0,"9","9",0,1,1,0
"3278","21127_1#164","21999_7#104",55.5455,"23F",5,"23F",5,0,"23","23",0,1,1,0
"3279","21242_2#143","21999_7#106",37.3805209999998,"6A",13,"6A",13,0,"6","6",0,1,1,0
"3280","21999_8#120","21999_7#108",82.34082,"6C",5,"6C",5,0,"6","6",0,1,1,0
"3281","21127_2#78","21999_7#113",72.709053,"6B",47,"6B",47,0,"6","6",0,1,1,0
"3282","21999_7#147","21999_7#119",70.505449,"12F",32,"12F",32,0,"12","12",0,1,1,0
"3283","21127_2#45","21999_7#120",35.456596,"14",6,"14",6,0,"14","14",0,1,1,0
"3284","11657_2#26","21999_7#122",165.753285,"19F",10,"19F",10,0,"19","19",0,1,1,0
"3285","21999_7#101","21999_7#124",24.9041639999999,"9N",16,"9N",16,0,"9","9",0,1,1,0
"3286","21127_2#173","21999_7#128",64.246643,"14",6,"14",6,0,"14","14",0,1,1,0
"3287","21999_7#157","21999_7#132",77.065586,"24",16,"24",16,0,"24","24",0,1,1,0
"3288","21127_2#14","21999_7#135",77.8301540000001,"9N",16,"9N",16,0,"9","9",0,1,1,0
"3289","21127_1#175","21999_7#144",36.341537,"14",6,"14",6,0,"14","14",0,1,1,0
"3290","21999_7#119","21999_7#147",70.505449,"12F",32,"12F",32,0,"12","12",0,1,1,0
"3291","21127_2#187","21999_7#152",25.916099,"14",6,"14",6,0,"14","14",0,1,1,0
"3292","21999_7#132","21999_7#157",77.065586,"24",16,"24",16,0,"24","24",0,1,1,0
"3293","15277_1#22","21999_7#160",71.746582,"12F",32,"12F",32,0,"12","12",0,1,1,0
"3294","15378_3#46","21999_7#165",636.87182,"11A",11,"11A",11,0,"11","11",0,1,1,0
"3295","21127_2#181","21999_7#167",35.144761,"14",6,"14",6,0,"14","14",0,1,1,0
"3296","21127_2#171","21999_7#169",28.57092,"14",6,"14",6,0,"14","14",0,1,1,0
"3297","19084_8#178","21999_7#173",35.9162260000001,"19A",1,"19A",1,0,"19","19",0,1,1,0
"3298","21999_8#89","21999_7#175",239.142288,"9V",43,"18C",43,1,"9","18",1,1,1,1
"3299","11658_2#74","21999_7#176",35.7508520000004,"19A",1,"19A",1,0,"19","19",0,1,1,0
"3300","14723_1#62","21999_7#178",55.386377,"6C",47,"6C",47,0,"6","6",0,1,1,0
"3301","21127_2#32","21999_7#97",88.207508,"7C",16,"7C",16,0,"7","7",0,1,1,0
"3302","17966_5#127","21999_8#108",74.758354,"6C",5,"23A",5,1,"6","23",1,1,1,1
"3303","11679_1#72","21999_8#11",40.993792,"14",6,"14",6,0,"14","14",0,1,1,0
"3304","21999_8#97","21999_8#110",135.046635,"15A",16,"15A",16,0,"15","15",0,1,1,0
"3305","21127_2#178","21999_8#113",83.256366,"15A",16,"15A",16,0,"15","15",0,1,1,0
"3306","11511_8#33","21999_8#115",36.2018730000002,"19A",1,"19A",1,0,"19","19",0,1,1,0
"3307","21999_7#108","21999_8#120",82.34082,"6C",5,"6C",5,0,"6","6",0,1,1,0
"3308","17794_7#45","21999_8#121",80.004761,"6B",47,"6C",47,1,"6","6",0,1,1,0
"3309","21127_2#93","21999_8#124",38.123531,"6A",24,"6A",24,0,"6","6",0,1,1,0
"3310","15277_1#56","21999_8#127",161.07167,"15A",16,"15A",16,0,"15","15",0,1,1,0
"3311","21999_8#3","21999_8#25",51.97658,"6C",47,"6C",47,0,"6","6",0,1,1,0
"3312","21999_8#25","21999_8#3",51.97658,"6C",47,"6C",47,0,"6","6",0,1,1,0
"3313","21999_7#170","21999_8#39",72.9567160000001,"8",3,"8",3,0,"8","8",0,1,1,0
"3314","21127_2#176","21999_8#42",53.972914,"9V",6,"9V",6,0,"9","9",0,1,1,0
"3315","21999_7#114","21999_8#45",71.2549630000001,"8",3,"8",3,0,"8","8",0,1,1,0
"3316","21999_8#96","21999_8#52",49.76244,"19A",10,"19A",10,0,"19","19",0,1,1,0
"3317","21127_2#186","21999_8#55",70.8502089999997,"12F",32,"12F",32,0,"12","12",0,1,1,0
"3318","21127_1#178","21999_8#62",64.895227,"23F",5,"15BC",5,1,"23","15",1,1,1,1
"3319","14673_1#48","21999_8#68",35.7658860000003,"19A",1,"19A",1,0,"19","19",0,1,1,0
"3320","21999_8#77","21999_8#71",87.687901,"9N",16,"9N",16,0,"9","9",0,1,1,0
"3321","21127_2#167","21999_8#73",55.032101,"23F",5,"23F",5,0,"23","23",0,1,1,0
"3322","21999_8#71","21999_8#77",87.687901,"9N",16,"9N",16,0,"9","9",0,1,1,0
"3323","13154_3#53","21999_8#80",44.44501,"7F",15,"7F",15,0,"7","7",0,1,1,0
"3324","12291_4#74","21999_8#83",35.938777,"19A",1,"19A",1,0,"19","19",0,1,1,0
"3325","11657_4#30","21999_8#86",35.8034710000001,"19A",1,"19A",1,0,"19","19",0,1,1,0
"3326","21999_7#175","21999_8#89",239.142288,"18C",43,"9V",43,1,"18","9",1,1,1,1
"3327","21127_2#167","21999_8#93",94.652454,"23F",5,"6C",5,1,"23","6",1,1,1,1
"3328","19084_8#87","21999_8#93",73.356393,"6C",5,"6C",5,0,"6","6",0,1,1,0
"3329","21999_8#110","21999_8#97",135.046635,"15A",16,"15A",16,0,"15","15",0,1,1,0
"3330","21127_2#179","21999_8#97",440.124501,"40",16,"15A",16,1,"40","15",1,1,1,1
"3331","21127_2#164","21999_8#99",39.1593339999999,"8",3,"8",3,0,"8","8",0,1,1,0
"3332","22841_3#177","22027_1#102",46.397196,"9V",43,"9V",43,0,"9","9",0,1,1,0
"3333","22027_1#84","22027_1#104",37.91232,"23F",5,"23F",5,0,"23","23",0,1,1,0
"3334","22027_1#112","22027_1#106",9.49584299999999,"46",26,"46",26,0,"46","46",0,1,1,0
"3335","14673_1#20","22027_1#107",63.667072,"24",16,"24",16,0,"24","24",0,1,1,0
"3336","22027_1#106","22027_1#112",9.49584299999999,"46",26,"46",26,0,"46","46",0,1,1,0
"3337","14913_5#69","22027_1#115",45.224799,"33F",3,"33F",3,0,"33","33",0,1,1,0
"3338","22841_3#79","22027_1#128",29.6007690000001,"6A",13,"6A",13,0,"6","6",0,1,1,0
"3339","15608_5#94","22027_1#130",151.225182,"18C",68,"18C",68,0,"18","18",0,1,1,0
"3340","22114_6#26","22027_1#133",10.442352,"12F",26,"12F",26,0,"12","12",0,1,1,0
"3341","22841_2#78","22027_1#135",40.4068499999998,"15BC",11,"15BC",11,0,"15","15",0,1,1,0
"3342","22841_1#113","22027_1#136",64.951823,"33F",3,"33F",3,0,"33","33",0,1,1,0
"3343","15608_3#32","22027_1#138",87.9581029999999,"18C",50,"18C",50,0,"18","18",0,1,1,0
"3344","22841_2#67","22027_1#140",36.085815,"19A",5,"19A",5,0,"19","19",0,1,1,0
"3345","22841_1#110","22027_1#141",38.622348,"19F",1,"19F",1,0,"19","19",0,1,1,0
"3346","22841_3#139","22027_1#144",67.8142359999999,"17F",10,"23F",10,1,"17","23",1,1,1,1
"3347","18456_1#96","22027_1#144",318.965705,"23F",10,"23F",10,0,"23","23",0,1,1,0
"3348","17150_6#27","22027_1#144",252.032487,"24",10,"23F",10,1,"24","23",1,1,1,1
